id,messages,result_1,result_2,result_3 
689,"&quot;высший&quot;, но Degree=Sup",0.011899999999999999,0.0833,0.0
690,"Правило такое: если это 2-3...n- словная именованная сущность (название произведения, организации и т.п.), то размечаем как NOUN, CCONJ и т.д. каждое слово (см также VERB в &quot;Убить дракона&quot;). Если однословное название, то PROPN, чтобы отличить Орла от орла, &quot;Правду&quot; от правды и т.д.",0.028559375,0.15231666666666668,0.15106666666666668
691,"Значений категорий числа, падежа и т.д. ставятся в зависимости от контекста, &quot;смотрел &quot;Орел и решка&quot;&quot; - номинатив. смотрел &quot;Орла и решку&quot; - аккузатив",-0.0007257142857142867,-0.004233333333333339,-0.9141
692,"Вы правы, Никита, &quot;самый&quot; в Грамматическом <a href=""https://gramdict.ru/"">словаре</a> А.А.Зализняка имеет помету местоимение-прилагательное и должно было бы быть DET, но исторически так сложилось, что в корпусах других языков в формате UD и в корпусах Google UD у аналогов стоит помета ADJ, поэтому выбор в пользу ADJ для русского продиктован соображениями унификации. (Может зависеть и от существительного, если оно оценочное &quot;Кто у нас самый лапочка?&quot;, но это следует из его свойств семантической сочетаемости)",0.06244659090909091,0.3052944444444444,0.456325
693,"Добрый день, Алина, у глаголов нужно исправить лемму",0.17778181818181818,0.6518666666666667,0.95
694,"Сколько - да, вполне себе числительное, так как изменяется по падежам (наречием тоже может быть, но скорее при глаголе)",0.07267391304347826,0.3343,0.6111
695,Спасибо большое!,0.066725,0.2669,0.0
696,"&quot;таки&quot; здесь частица. А &quot;раз&quot; будет <a href=""https://processing.ruscorpora.ru/search.xml?env=alpha&amp;api=1.0&amp;mycorp=JSONeyJkb2NfaV90YWdnaW5nIjogWyIxIl19&amp;mysent=&amp;mysize=6003397&amp;mysentsize=0&amp;dpp=&amp;spp=&amp;spd=&amp;mydocsize=2170&amp;mode=main&amp;lang=ru&amp;sort=i_grtagging&amp;nodia=1&amp;text=lexform&amp;req=%D0%BA%D0%B0%D0%BA+%D1%80%D0%B0%D0%B7"">существительным</a>",0.027789473684210527,0.264,0.0
697,Спасибо большое!,0.066725,0.2669,0.0
698,просто они стоят вместе как один токен,0.0868375,0.34735,0.66
699,"Запомните, чтобы потом в ELAN это подправить",0.13504444444444444,0.6076999999999999,0.6797
700,спасибо,0.0,0.0,0.0
701,здравствуйте! <br>а &quot;об&quot; имеет лемму &quot;о&quot; или &quot;об&quot;?,0.0019833333333333335,0.0357,0.0
702,Об,0.0,0.0,0.0
703,&quot;Б&quot; имеет лемму &quot;б&quot; или &quot;бы&quot;?,0.00255,0.0357,0.0
704,спасибо! <br>и &quot;со&quot; тоже?,0.0,0.0,0.0
705,"Здравствуйте, а что значит комментарий &quot;файлы не по латинской метке&quot; в оценках за elan?",0.02713157894736842,0.17183333333333334,0.0
706,"Я так понимаю по тому, что здесь обсуждалось, что у кратких прилагательных своя часть речи в UDP есть? Как она записывается?",0.1032,0.3354,0.6
707,"добрый день<br>при заполнении таблицы с метаинформацией там была графа &quot;латинская метка&quot; и мы объясняли, что это название файлов с разметкой",0.087604,0.3128714285714286,1.0
708,"что делать, если название manual2 файла моего партнера с латинской меткой слишком длинное и компьютер просто не хочет переименовывать файл?",0.0364304347826087,0.1197,0.0
709,"Можно загрузить на гитхаб как есть, а там после загрузки переименовать",0.09974615384615385,0.324175,0.0
710,спасибо!,0.0,0.0,0.0
711,"тут говорили, что полное причастие лучше отмечать как ADJ, а оставлять ли признаки глагола? (перфектность, залог)",0.08683809523809524,0.45589999999999997,1.0
712,"у меня есть эти данные и в таблице, и так же заполнены слои в елане",0.09378235294117647,0.398575,0.0
713,"добрый день<br>при заполнении таблицы с метаинформацией там была графа &quot;латинская метка&quot; и мы объясняли, что это название файлов с разметкой",0.087604,0.3128714285714286,1.0
714,"Здравствуйте, простите пожалуйста, я забыла какую лемму ставить у местоимений-прилагательных среднего и женского рада (эта песня, то что-нибудь)?  считаем ли мы леммой номинатив в том же роде, или нам нужно брать мужской род?",0.09703414634146341,0.39783999999999997,0.54584
715,"в таблице у вас написано &quot;chichvarkin varlamov&quot;, а файлы на гитхабе называются kovtunt",0.012499999999999999,0.10625,0.0
716,"простите, не поняла сначала, спасибо большое за разъяснения.",0.23544166666666666,0.56506,0.8302666666666667
717,"в таблице у вас написано &quot;chichvarkin varlamov&quot;, а файлы на гитхабе называются kovtunt",0.012499999999999999,0.10625,0.0
718,"Дорогие студенты,<br>если вы ещё не начали делать дз5 и не проверяли гитхаб своего коллеги, будет очень хорошо для всех, если вы сделаете это сейчас и в случае отсутствия у вашего коллеги файла с автоматической разметкой напишите об этом нам. Так мы сможем быстрее найти вам новую пару",0.1163811320754717,0.3246421052631579,0.7081666666666667
719,"здравствуйте<br>я только что заметила, что, вероятно, пропуская по udpipe свой файл, забыла снять галочку с parse, так что, помимо того, что у нас должно было быть, у меня есть вот такие штуки<br>это сильно плохо?..",0.06609583333333333,0.24404615384615383,-0.5217
720,"Добрый вечер, это ни на что не влияет, не страшно",0.08974615384615385,0.58335,1.0
721,спасибо огромное!,0.0,0.0,0.0
722,"а &quot;приветики&quot; действительно является существительным, как говорит разметка?",0.053338461538461536,0.23113333333333333,0.0
723,"подскажите, пожалуйста, субстантивированные полные причастия (&quot;выживут только влюбленные&quot;) помечать как NOUN? сохранять ли им признаки такие, как перфектность?",0.13528846153846155,0.58625,0.7678750000000001
724,"подскажите, пожалуйста, как правильно разметить «что» в сочетании «пока что там нет рекламы»? автоматически SCONJ, но это может быть вообще PART?",0.07062222222222223,0.38136000000000003,0.62195
725,"Подскажите, пожалуйста, если я правила разметку в exel, но нужно сохранить её в формат conllu, как это лучше сделать? Там есть вариант поставить кодировку UTF-8, но это .csv формат<br>если я просто вручную переделываю .xlsx в .conllu, возникают проблемы с кодировкой",0.05246730769230769,0.22735833333333333,0.331925
726,"Добрый день, признаки зависят от части речи, если NOUN, то нет",0.05834,0.14585,0.15155000000000002
727,"скажите, пожалуйста, &quot;один&quot; в контексте &quot;он сидит один за столом&quot; - NUM или DET?",0.028963636363636365,0.12744,0.0
728,"Добрый день, Грамматический <a href=""https://gramdict.ru/search/%D0%BE%D0%B4%D0%B8%D0%BD"">словарь</a> относит этозначение к местоимениям прилагательным (DET) <pre>мс-п<br>1*b (некоторый — часто в противопоставлении с друго́й; находящийся в одиночестве); сочетается с сущ. в обоих числах △ исх. форма нерегул.; мн. одни́, -и́х, -и́м; Т. ед. м и с одни́м;</pre>",0.04083148148148148,0.551225,0.813
729,Очень-очень насущный вопрос🥺,0.08445,0.3378,0.0
730,спасибо большое!,0.066725,0.2669,0.0
731,"Добрый день, сохраняйте как csv, потом расширение .csv меняете на .conllu и проверьте, что разделители табуляция. Проще всего это сделать через NotePad++ &gt; Сохранить как... Можно также переименовать файл в проводнике, но в разных операционных системах с этим бывают свои заморочки и нужно в настройках проводника указать &quot;Показывать расширение файла&quot;",0.08397936507936508,0.2939277777777778,0.343025
732,"подскажите, пожалуйста, как размечать имена собсттвенные, которые состоят из прил.+сущ.? (Гражданская оборона)<br>как propn или как прил. и сущ. отдельно?",0.031343333333333334,0.31343333333333334,0.6328
733,"Добрый день, это, конечно, неоднословный наречный оборот &quot;пока что&quot;, но поскольку разметка у нас по токенам, оставьте автоматический разбор",0.046955555555555556,0.31695,1.0
734,"ноутпада нет, потому что работаю на маке, но попробую через .csv опять. Спасибо!",0.06814210526315789,0.323675,0.6
735,Почему бы и нет. У форм множественного числа бывает множество нестандартных функций:),0.03826428571428571,0.17856666666666665,0.0
736,"Друзья-маководы, ну ведь все вам написали на странице курса и сказали, Atom, Slim, BBedit, TextWrangler - аналоги np++ дл вас. И вообще, казалось бы, вы умеете гуглить с рождения)))",0.048405263157894736,0.36788,0.9146
737,"Если вы исправляете часть речи на NOUN, то глагольные пометы, естественно, нужно убрать. Кажется, в этом контексте NOUN будет хорошим решением.",0.13102857142857144,0.4586,0.8180000000000001
738,спасибо! а для ADJ в полных причастиях тоже убрать?,0.02575,0.309,0.0
739,Добрый вечер. Лемма &quot;здрасьте&quot; автоматически указалась как &quot;здрасить&quot;. Оставлять её? :),0.05353684210526316,0.5086,1.0
740,"&quot;здрасьте&quot;, такое неизменяемое  междометие",0.0,0.0,0.0
741,"Поняла, спасибо!",0.16046,0.8023,0.8023
742,спасибо,0.0,0.0,0.0
743,Добрый вечер. Какой частью речи обозначать «нельзя»? У меня по дефолту ADV стоит,0.11494375,0.459775,1.0
744,у слова общего рода оставить Gender=Masc или удалить гендерный маркер вообще?,-0.013430769230769232,-0.05820000000000001,0.0
745,"Если вы ставите помету ADJ, то пометы вида, времени, залога, VerbForm убрать, конечно, Degree добавить",0.0363,0.19965,0.0
746,спасибо!,0.0,0.0,0.0
747,"Оставить как дефолтный. Если согласуется по женскому роду, то заменить на Fem",0.09456666666666666,0.4728333333333333,0.7035
748,большое спасибо,0.08896666666666668,0.2669,0.0
749,?,0.0,0.0,0.0
750,Сегодня та же ссылка,0.03142,0.1571,0.0
751,"Спасибо по дефолту существительное, нужно изменять на частицу?",-0.01019090909090909,-0.1121,0.0
752,"Добрый день всем, ссылка на сегодняшние семинары <a href=""https://zoom.us/j/94010563767?pwd=alNHMDRoRUFTaWVORHhFZU1rUTFFUT09"">https://zoom.us/j/94010563767?pwd=alNHMDRoRUFTaWVORHhFZU1rUTFFUT09</a>",0.09620666666666666,0.360775,1.0
753,А когда у 202 дедлайн по домашке с сегодняшнего семинара?,-0.003991666666666667,-0.02395,0.0
754,"Добрый день, 1 декабря для всех групп, времени много, но и заданий много",0.08288235294117648,0.2818,1.0
755,Завтра на семинаре обсудим с остальными группами,0.0221125,0.08845,0.0
756,"Объявление для всех: пожалуйста, до завтра выясните, есть ли второй вариант ручной разметки (manual2) для вашего ролика, если нет - сообщите об этом ассистенту. Нам нужно будет организовать для вас эти данные",0.08687297297297297,0.35714444444444443,0.5625
757,"скажите, пожалуйста, а где можно будет посмотреть записи семинаров в зуме?",0.10198666666666667,0.38245,0.0
758,"Файл manual2 для нашего видео должен храниться на гитхабе только у человека, который его размечал? Или на нашем тоже?",0.02363478260869565,0.1812,0.0
759,"<a href="""" onclick=""return ShowHashtag(&quot;запись&quot;)"">#запись</a> лекции 3 ноября: Topic: Лингвистические данные 1 курс<br>Date: Nov 3, 2020 06:05 PM Moscow<br><br>Meeting Recording:<br><a href=""https://zoom.us/rec/share/1i1Hr2372kJlW1YUmGpzMOBsLEaaJzWcZ6QDNkBhfOEu2uJ2hLWPf9QvJ9hv1By5.dbZAIxLSzZ1M9i_A"">https://zoom.us/rec/share/1i1Hr2372kJlW1YUmGpzMOBsLEaaJzWcZ6QDNkBhfOEu2uJ2hLWPf9QvJ9hv1By5.dbZAIxLSzZ1M9i_A</a><br><br>Access Passcode: 7WDQ5$<a href="""" onclick=""return ShowHashtag(&quot;w&quot;)"">#w</a>",0.0353390243902439,0.362225,0.5732
760,"С семинаром сложнее, мне аж 9 файлов сделали, скоро разберусь и расшарю",0.05330666666666667,0.15992,0.0
761,"хорошо, спасибо!",0.0,0.0,0.0
762,"<a href="""" onclick=""return ShowHashtag(&quot;запись&quot;)"">#запись</a> семинара 5, 1:15:00 - семинар 2ой группы, 1:17:00 - как сравнивать версии разметки и подготовить файл с разметкой к импорту в ELAN <br>Date: Nov 9, 2020 10:22 AM Moscow<br><a href=""https://zoom.us/rec/share/JJdsgsGVJRvjS-1rbAsmWfg8q__CTzRtHwfvK9fw2U7Xkdib-s3JcEf8kwhA53EV.5upKU28F6mY5eLpk"">https://zoom.us/rec/share/JJdsgsGVJRvjS-1rbAsmWfg8q__CTzRtHwfvK9fw2U7Xkdib-s3JcEf8kwhA53EV.5upKU28F6mY5eLpk</a><br><br>Access Passcode: G=f85!=w",0.019519607843137256,0.16591666666666666,0.0
763,"Добрый день, ссылка на сегодняшние семинары <a href=""https://zoom.us/j/96437197110?pwd=TGlZSE9sNklEdTdXdWp4bGd3UUp5Zz09"">https://zoom.us/j/96437197110?pwd=TGlZSE9sNklEdTdXdWp4bGd3UUp5Zz09</a>",0.10307857142857142,0.360775,1.0
764,"Дорогие студенты, всем добрый вечер,<br>все ли проверили наличие manual2 у проверяющего вас коллеги и сообщили об этом нам (ассистентам)? Пока что нам написало подозрительно мало людей, а мы просили сделать это <u>до</u> сегодняшнего дня.",0.10726829268292683,0.31414285714285717,0.87245
765,"А надо было писать, даже если он есть? Я думала, это только для тех, у кого что-то не так",0.09649166666666667,0.46316,0.6985
766,"Нет, имела в виду, что надо написать, если его нет",0.014114285714285715,0.06586666666666667,0.0
767,"Добрый вечер, на сайте не работает ссылка на Дз_6, так должно быть?",0.16101875,0.51526,0.8
768,"добрый вечер, это у меня еще консультации сегодня не закончились. скоро будет)",0.12468666666666667,0.6234333333333333,1.0
769,"Добрый вечер, записи вторничных семинаров (10 ноября):  <a href=""https://zoom.us/rec/share/0nKumMy0tQ0kS_fYVG5OYMAGZ2Bh3SHwPraPRlhhfNNgjlnV1QJ2FE31HczvlVj2.isCLnc57gdE0aieW"">https://zoom.us/rec/share/0nKumMy0tQ0kS_fYVG5OYMAGZ2Bh3SHwPraPRlhhfNNgjlnV1QJ2FE31HczvlVj2.isCLnc57gdE0aieW</a><br><br>Access Passcode: Wzz9F.%v",0.047619047619047616,1.0,1.0
770,"Домашняя работа №6 <a href=""https://olesar.github.io/lingdata2020/hw6-elan-final.html"">https://olesar.github.io/lingdata2020/hw6-elan-final.html</a>, дедлайн 1 декабря",0.07089375,0.3781,0.6556
771,"Но не расслабляйтесь, будут еще домашки на усвоение текущих практикумов",0.21063333333333334,0.4212666666666667,0.9
772,"Простите, а кому можно задавать вопросы насчет оценивания?",0.16326363636363636,0.448975,1.0
773,"Если я не очень понимаю причину снятия баллов, у кого можно ее уточнить?",0.13648125,0.43674,0.6
774,Если вы из 201/202 группы -- у Кати; 203/204 -- у меня,0.034846153846153846,0.22649999999999998,0.0
775,я правильно понимаю что сама разметка весит 4 балла а заполнение формы 6 баллов?,0.12075625,0.3220166666666667,0.6
776,такой же вопрос..,0.0,0.0,0.0
777,"Да, у меня тоже",0.06268333333333333,0.3761,0.0
778,Да,0.0,0.0,0.0
779,"Прошу прощения, а почему нас не предупредили, что форма важнее разметки? И почему её не упоминали на семинарах?",0.12245217391304347,0.4694,0.7646
780,"И почему в общем плане дз написано, что в форме нужно указать интересные ошибки, а потом оказывается, что она обязательна?",0.044608,0.18586666666666668,-0.029049999999999965
781,"А почему у меня написано, что нет формы, хотя я ее отправляла..?",0.050277777777777775,0.22625,0.0
782,"Добрый вечер! Большое спасибо за поставленные вопросы, давайте во всем разберемся. В первую очередь, я попрошу разделить дискуссию о правилах и обсуждение конкретных оценок",0.1128344827586207,0.2974727272727273,1.0
783,"Как я говорила на нашем первом семинаре, оценки обсуждаются только со мной (преподавателем) и только индивидуально. Ассистенту вы пишете (в личку!) только в том случае, если подозреваете техническую ошибку - работа была сдана во время, но ее не обнаружили",0.043435555555555554,0.15035384615384617,-0.7638499999999999
784,"Относительно общих правил по домашкам - чтобы учесть слабых и сильных, довольных и недовольных, сейчас я проведу несколько опросов",0.02895909090909091,0.07078888888888889,0.004299999999999998
785,"Извините, промахнулась мимо кнопки",0.03969999999999999,0.07939999999999998,0.08784999999999998
786,"Кто промахнулся, не переголосовывайте, пишите мне в личку ваше мнение",-0.004830769230769235,-0.01256000000000001,-0.8243
787,Про Питон вопросов просто не было даже,0.050825,0.2033,0.0
788,"5 баллов это больше, чем 0",0.0857875,0.34315,0.0
789,"Так что не очень ясно, к чему опрос про Питон",-0.0034000000000000002,-0.0408,0.0
790,"можно пожалуйста по технической ошибке в проверке кому-то написать? группа 201, в подписи к дз написано &quot;неправильное название файла&quot;, не могу понять, в каком месте оно неправильное.",0.0034914285714285715,0.010183333333333334,-0.25136000000000003
791,Кстати аналогичный вопрос,0.027775,0.1111,0.0
792,"можно написать либо мне, либо <a href=""https://t.me/kattynatty"">@kattynatty</a>",0.10499,0.34996666666666665,0.0
793,"в закреп: если непонятны комментарии к домашке, непонятно, как исправить, а также если у вас не приняли вовремя сданное задание, пишите Кате <a href=""https://t.me/kattynatty"">@kattynatty</a> (группа 201 и 202) или Ане <a href=""https://t.me/George1337"">@George1337</a> (группа 203 и 204).",0.05135454545454546,0.25106666666666666,0.8229
794,"Извините, а опросы закончились?",0.14285714285714285,1.0,1.0
795,"Боюсь, основной вопрос у нас был с снижением оценок за &quot;не все ошибки&quot;. Такой комментарий есть почти у всех, якобы надо было вписать все ошибки в гуглформу. <br>Но форма содержала такие уточнения про кол-во ошибок и что надо вписывать &quot;самые интересные случаи&quot;, но никак не все.",-0.014341379310344826,-0.059414285714285704,-0.59298
796,"надеюсь, нет, потому что вопрос не только в дедлайне",0.06445,0.7734,0.7734
797,"И в первую очередь хотелось бы решить проблему с формой, сколько ошибок туда просилось вписывать и по какому количеству вписанных ошибок оценивалось",-0.08472083333333333,-0.2541625,-0.9689333333333333
798,"(опрос коварный, потому что удлинение дедлайнов приводит к их накоплению и ,в результате, к худшим оценкам)",-0.026725000000000002,-0.08908333333333333,-0.47436666666666666
799,"дорогие, по-прежнему жду вопросов личку по конкретным оценкам. если вы получили меньше 6, значит, проблема была не только в форме, я смотрела все эти работы и готова объяснить",0.0926029411764706,0.2862272727272727,0.28707499999999997
800,"А можно писать вопросы, если не меньше 6, но все равно хотелось бы знать?",0.10396111111111112,0.467825,0.6905
801,конечно!,0.0,0.0,0.0
802,"Подскажите, разметку напарника тоже можно дорабатывать или у нее нет финальной оценки?",0.19063333333333332,0.47658333333333336,0.7706500000000001
803,"Добрый день! Большое спасибо всем, кто участвовал в опросах и прислал вопросы по оценке за домашнее задание. Я изучила все кейсы (еще не всем успела ответить, но почти) и обнаружила такую вещь. Это когда пытаешься учесть ошибки предыдущего года, а получается гиперкоррекция. В прошлом варианте было &quot;укажите все ошибки&quot;, и студенты жаловались, что приходится писать и 30, и 40+ случаев, много времени занимает. Поэтому &quot;до 10&quot; и &quot;интересные&quot; было сказано, чтобы установить верхнюю границу. Но буквально за 2 дня до наших семинаров вывесили версию UDpipe, которая стала делать на порядок меньше ошибок (мой вклад в это тоже есть, но не буду хвастаться). И поэтому действительно эти формулировки оказались неудачными и были интерпретированы вами иначе. Мы с ассистентами приняли решение изменить критерии оценок, отдавая больший приоритет качеству разметки в файлах. Изменение оценок вы скоро увидите.",0.08487037037037037,0.2412105263157895,0.19702
804,По поводу опросов отвечу чуть позже,0.035685714285714286,0.1249,0.0
805,"Лучше учесть в дз6, на этапе создания файла manual3. Будет оцениваться разметка, внесенная в ELAN, в том числе ее высокое качество пойдет бонусом второму разметчику.",0.1398258064516129,0.39405454545454544,0.8595666666666667
806,"добрый день! скажите, пожалуйста, должен ли быть родительский слой у слоя gram@ ?",0.13060555555555556,0.47018,0.7935
807,"Здравствуйте! Хотелось бы на всякий случай уточнить, в словосочетании &quot;потому что&quot; слову &quot;потому&quot; приписывать ADV или SCONJ?<br>И ещё, у слов &quot;ж&quot;, &quot;б&quot; леммы такие же или &quot;же&quot;, &quot;бы&quot;?",0.011953061224489796,0.09761666666666667,0.0
808,"Здравствуйте,<br>Подскажите, еще, пожалуйста, в названии сказки &quot;Красавица&quot; и &quot;Чудовище&quot; - это существительные или имена собственные?",0.0825576923076923,0.35775,0.416175
809,"здравствуйте! говорили, что можно будет поправить не совсем правильное разбиение на токены при загрузке разметки в елан, подскажите, пожалуйста, как это сделать?",0.12576896551724137,0.40525555555555554,0.7177
810,"И, кстати, говорили, что можно будет автоматически объединить случайно разбившиеся //",0.06613333333333334,0.16533333333333333,-0.1905
811,"Здравствуйте, есть несколько вопросов по поводу разметки жестов: <br>1) Считать ли за жесты непроизвольные покачивания головой или плечами, которые происходят при речи, но смысла никакого не несут? <br>2) Считать ли жестом, когда интервьюер сначала читает текст вопроса с листа, а в процессе переводит взгляд на интервьюируемого, при этом, опять же, непроизвольно двигая головой или плечами?<br>3) Размечать ли статичные жесты, которые длятся долго? Если человек в какой-то момент сцепляет руки в замок, а после этого сидит так еще несколько минут, считать ли это все за один жест или размечать только процесс сцепления рук? <br>4) Что делать, если жесты разными частями тела накладываются друг на друга?<br>5) Уже было на семинаре, кажется, но: если интуитивно понятно, в какой момент начался жест, но камера переключилась на говорящего позже этого момента времени, считать за начало момент переключения камеры?",0.06548086419753087,0.25872926829268295,0.8820666666666667
812,"Добрый день, ссылка для сегодняшних семинаров <a href=""https://zoom.us/j/94010563767?pwd=alNHMDRoRUFTaWVORHhFZU1rUTFFUT09"">https://zoom.us/j/94010563767?pwd=alNHMDRoRUFTaWVORHhFZU1rUTFFUT09</a>",0.10307857142857142,0.360775,1.0
813,"Ссылка на семинар № 6 <a href=""https://github.com/olesar/lingdata2020/blob/gh-pages/practicum-antconc.md"">https://github.com/olesar/lingdata2020/blob/gh-pages/practicum-antconc.md</a>",0.013091666666666666,0.1571,0.0
814,"<a href=""http://www.laurenceanthony.net/software/antconc/"">http://www.laurenceanthony.net/software/antconc/</a> ссылка на конкордансер АнтКонк",0.01428181818181818,0.1571,0.0
815,Короткий файл для работы на семинаре,0.05415714285714286,0.18955,0.0
816,Про жесты,0.0,0.0,0.0
817,"Можно уточнить, как должны называться слои с речью, словами и частями речи?",0.1019625,0.2719,0.0
818,"Соня, добрый день! Совет прежний - открываем <a href=""https://ruscorpora.ru/new/search-main.html"">НКРЯ</a> и в точном поиске набираем интересующую <a href=""https://processing.ruscorpora.ru/search.xml?env=alpha&amp;api=1.0&amp;mycorp=&amp;mysent=&amp;mysize=&amp;mysentsize=&amp;dpp=&amp;spp=&amp;spd=&amp;mydocsize=&amp;mode=main&amp;lang=ru&amp;sort=i_grtagging&amp;nodia=1&amp;text=lexform&amp;req=%D0%B1"">словоформу</a> или <a href=""https://processing.ruscorpora.ru/search.xml?env=alpha&amp;api=1.0&amp;mycorp=&amp;mysent=&amp;mysize=&amp;mysentsize=&amp;dpp=&amp;spp=&amp;spd=&amp;mydocsize=&amp;mode=main&amp;lang=ru&amp;sort=i_grtagging&amp;nodia=1&amp;text=lexform&amp;req=%D0%BF%D0%BE%D1%82%D0%BE%D0%BC%D1%83+%D1%87%D1%82%D0%BE"">словосочетание</a>. В выдаче нужно кликнуть на слово, чтобы посмотреть его разметку. Доверия заслуживают примеры в выдаче с атрибутом [омонимия снята], естественно, употребления &quot;б&quot; как названия буквы пропускайте",0.09594852941176471,0.40778125,0.83424
819,"Добрый день, Ирина, см. пожалуйста указание в <a href=""https://olesar.github.io/lingdata2020/hw6-elan-final.html"">дз 6</a>, начинающееся с <pre>Для каждого говорящего у вас должны остаться слои вида</pre>",0.039179310344827585,0.3787333333333333,1.0
820,"Добрый день! Прямого указания от нас уже не ждите, вы достаточно много работали с разметкой данных, чтобы это вычислить",0.09096086956521739,0.29887142857142857,0.8
821,"Опять же, прямого ответа не дам. Подсказка 1 - принцип разметки у нас по токенам, то есть неоднословное название произведения не обязательно должно состоять из имен собственных. Подсказка 2 - у вопроса о названиях может быть несколько решений. Если вы со вторым разметчиком принципиально разошлись в ответах, тогда напишите ассистенту и предложите свои мотивировки",0.1257409836065574,0.34864545454545454,0.795875
822,Спасибо!,0.0,0.0,0.0
823,"Добрый день, ссылка на сегодняшние семинары 16:20 и 18:10  <a href=""https://zoom.us/j/96437197110?pwd=TGlZSE9sNklEdTdXdWp4bGd3UUp5Zz09"">https://zoom.us/j/96437197110?pwd=TGlZSE9sNklEdTdXdWp4bGd3UUp5Zz09</a>",0.08017222222222223,0.360775,1.0
824,"Ссылки для скачивания <a href=""http://www.laurenceanthony.net/software/antconc/"">AntConc</a>, <a href=""https://github.com/olesar/lingdata/blob/gh-pages/data/tihiyd.txt"">Тихий дон</a>, <a href=""https://github.com/olesar/lingdata/blob/gh-pages/data/syntagrus_tokens.txt"">СинТагРус</a>-токены",0.008268421052631578,0.1571,0.0
825,"Подскажите, есть ли запись семинара с прошлой недели?",0.10632727272727273,0.38986666666666664,0.6328
826,"да, они находятся в этой беседе по поиску по слову &quot;семинар&quot;",0.03252,0.2439,0.0
827,аригато,0.0,0.0,0.0
828,"Здравствуйте! Подскажите, пожалуйста, какой стереотип у слоя grammatical features?",0.02157857142857143,0.15105000000000002,0.6328
829,Symbolic Association,0.0,0.0,0.0
830,спасибо,0.0,0.0,0.0
831,здравствуйте! что всё-таки делать в такой ситуации?,0.03514,0.3514,0.0
832,"Здравствуйте, опишите мне в лс более подробно вашу проблему с токенами, пожалуйста",-0.02076666666666667,-0.10383333333333335,-0.9444
833,"Подскажите, пожалуйста, еще: про изобразительный жест писать &quot;изобразительный жест&quot; или &quot;изобразительный жест: что-то, что он изображает из речи&quot;?",0.10711851851851852,0.4131714285714286,0.6328
834,"Добрый вечер, второе!",0.16666666666666666,1.0,1.0
835,спасибо,0.0,0.0,0.0
836,"И еще вопросик: надо ли размечать жест, если человек просто поправляет волосы? ничего этим не показывает, никакой эмоции даже",0.06299565217391304,0.36222499999999996,0.6496
837,"Поддержу вопрос Ирины, уточнив: а если то, как человек поправляет волосы, явно выдает внутреннее напряжение как реакцию на вопрос собеседника?",0.096672,0.3452571428571429,0.3631666666666667
838,"Здравствуйте, скажите, пожалуйста, вот мы размечали признак (не-)одушевлённости у прилагательных в винительном падеже, а разве не надо сделать то же с местоимениями-прилагательными (вижу какой-то предмет vs. вижу какого-то человека), собирательными числительными (вижу оба предмета vs. вижу обоих людей) и причастиями (вижу падающий предмет vs. вижу падающего человека)?<br>И если это различие видно только в мужском роде (ср. вижу красивую вещь vs. вижу красивую женщину/вижу яркое солнце vs. вижу яркое животное) и во множественном числе (вижу разных мужчин vs. вижу разные предметы/вижу ярких животных vs. вижу яркие солнца/вижу красивых женщин vs. вижу красивые вещи), всё равно прописывать признак (не-)одушевлённости у всех форм прилагательного?",0.12679083333333332,0.475465625,0.6530761904761905
839,"Добрый вечер, отвечу на оба вопроса, Ани и Иры. Если вы усматриваете некоторое участие жеста &quot;поправляет волосы&quot; в коммуникации, например, показать собеседнику свое смущение, то размечайте как жест. Если это просто привычка, автоматизированное действие без всякой подоплеки, то не нужно. (Понятно, граница между тем и другим субъективна, интерпретация принадлежит вам)",0.06486923076923076,0.32434615384615384,0.7484
840,Спасибо!,0.0,0.0,0.0
841,"Можно ли исправить свою разметку manual2, если усмотрел там несколько глупых недосмотров, пока обсуждал с коллегой его разметку? или оставить все как есть?",0.09130714285714285,0.2324181818181818,0.0
842,"Здравствуйте,<br>я правильно понимаю, что интонации мы определяем для каждой конкретной реплики? Что тогда писать в случае, если в реплике несколько интонаций? Контраст? Честно говоря, я вообще плохо понимаю, что такое этот &quot;контраст&quot;...",0.08204893617021276,0.3213583333333333,0.6
843,Вот тут ответ был про доработку manual2,0.09842500000000001,0.39370000000000005,0.0
844,"Добрый вечер, добавляйте &quot;неясно&quot;. Контраст предназначен для оспаривания предыдущего утверждения, например &quot;и тогда Петя сказал...&quot;  —- &quot;не Петя, а Маша&quot;",0.05984,0.41888000000000003,1.0
845,"То есть, например &quot;нарратив вопрос да-нет неясно&quot; или &quot;неясно&quot;?",0.038724999999999996,0.30979999999999996,0.0
846,"может быть, более понятен будет тег &quot;другое&quot;?",0.221475,0.53154,0.75305
847,"Добрый день!<br><br>Я хотел спросить, если у меня иногда вместо интервью появляются другие сцены, в которых участвует говорящий (но само интервью продолжает идти на фоне), надо ли в них размечать жесты?",0.0988,0.3128666666666667,1.0
848,как лучше размечать слово многих в контексте &quot;у многих блогеров...&quot;?<br>оно автоматически размечалось как NUM с леммой много<br>или лучше сделать DET c леммой многий?,0.08049696969696969,0.3794857142857143,1.0
849,Добрый день! Реплики по типу &quot;Здравствуйте!&quot; и  &quot;Мы очень рады вас приветствовать!&quot; размечать как восклицания или нарратив?,0.13444814814814815,0.6050166666666666,0.9702333333333333
